probabilidad,orig_pkts_flujo,orig_ip_bytes_flujo,resp_pkts_flujo,resp_ip_bytes_flujo,duracion,pps_flujo
0.730328,460,254840,0,0,0.107993,4259.539778
0.730328,470,260380,0,0,0.108871,4317.036427
0.730328,480,265920,0,0,0.109608,4379.235464
0.730328,490,271460,0,0,0.109622,4469.925052
0.730328,500,277000,0,0,0.208841,2394.170384
0.730328,510,282540,0,0,0.208856,2441.875377
0.730328,520,288080,0,0,0.20887,2489.584768
0.730328,530,293620,0,0,0.209502,2529.814763
0.730328,540,299160,0,0,0.213474,2529.584464
0.730328,550,304700,0,0,0.214818,2560.312538
0.730328,560,310240,0,0,0.214945,2605.316695
0.730328,570,315780,0,0,0.215683,2642.761755
0.730328,580,321320,0,0,0.216623,2677.464797
0.730328,590,326860,0,0,0.217216,2716.187169
0.730328,600,332400,0,0,0.218669,2743.876934
0.730328,610,337940,0,0,0.218903,2786.621561
0.730328,620,343480,0,0,0.219645,2822.739453
0.730328,630,349020,0,0,0.221645,2842.381592
0.730328,640,354560,0,0,0.222641,2874.582962
0.730328,650,360100,0,0,0.223985,2901.977515
0.730328,660,365640,0,0,0.22412,2944.855398
0.730328,670,371180,0,0,0.230129,2911.413528
0.730328,680,376720,0,0,0.231056,2943.009806
0.730328,690,382260,0,0,0.231612,2979.120676
0.730328,700,387800,0,0,0.232862,3006.078477
0.730328,710,393340,0,0,0.233088,3046.059641
0.730328,720,398880,0,0,0.233826,3079.216915
0.730328,730,404420,0,0,0.234797,3109.068673
0.730328,740,409960,0,0,0.235549,3141.590864
0.730328,750,415500,0,0,0.236931,3165.480599
0.730328,760,421040,0,0,0.237016,3206.53186
0.730328,770,426580,0,0,0.237754,3238.643418
0.730328,780,432120,0,0,0.238705,3267.629429
0.730328,790,437660,0,0,0.239236,3302.176995
0.730328,800,443200,0,0,0.242165,3303.531506
0.730328,810,448740,0,0,0.242462,3340.734072
0.730328,820,454280,0,0,0.243402,3368.915576
0.730328,830,459820,0,0,0.244311,3397.311172
0.730328,840,465360,0,0,0.244818,3431.123992
0.730328,850,470900,0,0,0.246047,3454.617548
0.730328,860,476440,0,0,0.24889,3455.336165
0.730328,870,481980,0,0,0.249535,3486.487023
0.730328,880,487520,0,0,0.355258,2477.073084
0.730328,890,493060,0,0,0.355272,2505.125812
0.730328,900,498600,0,0,0.355891,2528.865945
0.730328,910,504140,0,0,0.355904,2556.868533
0.730328,920,509680,0,0,0.355917,2584.875946
0.730328,930,515220,0,0,0.35652,2608.546278
0.730328,940,520760,0,0,0.356533,2636.499954
0.730328,950,526300,0,0,0.357727,2655.656031
0.730328,960,531840,0,0,0.357753,2683.415365
0.730328,970,537380,0,0,0.362944,2672.58768
0.730328,980,542920,0,0,0.363697,2694.550298
0.730328,990,548460,0,0,0.363709,2721.952923
0.730328,1000,554000,0,0,0.364559,2743.042503
0.730328,1010,559540,0,0,0.364588,2770.250086
0.730328,1020,565080,0,0,0.365121,2793.595311
0.730328,1030,570620,0,0,0.365986,2814.318132
0.730328,1040,576160,0,0,0.366277,2839.383132
0.730328,1050,581700,0,0,0.484639,2166.562471
0.730328,1060,587240,0,0,0.484653,2187.131842
0.730328,1070,592780,0,0,0.484666,2207.704342
0.730328,1080,598320,0,0,0.485317,2225.351841
0.730328,1090,603860,0,0,0.49541,2200.199028
0.730328,1100,609400,0,0,0.496081,2217.381446
0.730328,1110,614940,0,0,0.496094,2237.478164
0.730328,1120,620480,0,0,0.496108,2257.574867
0.730328,1130,626020,0,0,0.496789,2274.606536
0.730328,1140,631560,0,0,0.50545,2255.418048
0.730328,1150,637100,0,0,0.507616,2265.490769
0.730328,1160,642640,0,0,0.512301,2264.291876
0.730328,1170,648180,0,0,0.512342,2283.630962
0.730328,1180,653720,0,0,0.513013,2300.135017
0.730328,1190,659260,0,0,0.520367,2286.845864
0.730328,1200,664800,0,0,0.521225,2302.266696
0.730328,1210,670340,0,0,0.52124,2321.389602
0.730328,1220,675880,0,0,0.521637,2338.791318
0.730328,1230,681420,0,0,0.522497,2354.07863
0.730328,1240,686960,0,0,0.522739,2372.122078
0.730328,1250,692500,0,0,0.523997,2385.508444
0.730328,1254,694716,0,0,0.524013,2393.072385
0.730328,1264,700256,0,0,0.528661,2390.945047
0.730328,1274,705796,0,0,0.529327,2406.830188
0.730328,1284,711336,0,0,0.529341,2425.657643
0.730328,1294,716876,0,0,0.529354,2444.487401
0.730328,1304,722416,0,0,0.529997,2460.39188
0.730328,1312,726848,0,0,0.543789,2412.698798
0.730328,1322,732388,0,0,0.544436,2428.202089
0.730328,1332,737928,0,0,0.544449,2446.508661
0.730328,1342,743468,0,0,0.544463,2464.81432
0.730328,1352,749008,0,0,0.545102,2480.269204
0.730328,1362,754548,0,0,0.546289,2493.184903
0.730328,1372,760088,0,0,0.548411,2501.773796
0.730328,1382,765628,0,0,0.550716,2509.461847
0.730328,1392,771168,0,0,0.550775,2527.348688
0.730328,1402,776708,0,0,0.551416,2542.54428
0.730328,1412,782248,0,0,0.551429,2560.61851
0.730328,1422,787788,0,0,0.63581,2236.518395
0.730328,1432,793328,0,0,0.635824,2252.1957
0.730328,1442,798868,0,0,0.635838,2267.874851
0.730328,1452,804408,0,0,0.636479,2281.299365
0.730328,1462,809948,0,0,0.642376,2275.925817
0.730328,1472,815488,0,0,0.643038,2289.132797
0.730328,1482,821028,0,0,0.643052,2304.635265
0.730328,1492,826568,0,0,0.643065,2320.137938
0.730328,1502,832108,0,0,0.6437,2333.384672
0.730328,1512,837648,0,0,0.645749,2341.467571
0.730328,1522,843188,0,0,0.64837,2347.426708
0.730328,1532,848728,0,0,0.649738,2357.87235
0.730328,1542,854268,0,0,0.649759,2373.187399
0.730328,1552,859808,0,0,0.650397,2386.23464
0.730328,1562,865348,0,0,0.650493,2401.256888
0.730328,1572,870888,0,0,0.651401,2413.261642
0.730328,1582,876428,0,0,0.658597,2402.076825
0.730328,1592,881968,0,0,0.659654,2413.38677
0.730328,1602,887508,0,0,0.660916,2423.90918
0.730328,1612,893048,0,0,0.662127,2434.577318
0.730328,1622,898588,0,0,0.664086,2442.453485
0.730328,1632,904128,0,0,0.667365,2445.439005
0.730328,1642,909668,0,0,0.667686,2459.240754
0.730328,1652,915208,0,0,0.672567,2456.260392
0.730328,1662,920748,0,0,0.673654,2467.140722
0.730328,1672,926288,0,0,0.675208,2476.273641
0.730328,1682,931828,0,0,0.675227,2491.013523
0.730328,1692,937368,0,0,0.675351,2505.362463
0.730328,1702,942908,0,0,0.676581,2515.588875
0.730328,1712,948448,0,0,0.677418,2527.241395
0.730328,1722,953988,0,0,0.679203,2535.323476
0.730328,1732,959528,0,0,0.679307,2549.657284
0.730328,1742,965068,0,0,0.680281,2560.705023
0.730328,1752,970608,0,0,0.683424,2563.564102
0.730328,1762,976148,0,0,0.683692,2577.183959
0.730328,1772,981688,0,0,0.684364,2589.266862
0.730328,1782,987228,0,0,0.686263,2596.672704
0.730328,1792,992768,0,0,0.686278,2611.186322
0.730328,1802,998308,0,0,0.778017,2316.143922
0.730328,1812,1003848,0,0,0.778031,2328.955713
0.730328,1822,1009388,0,0,0.778652,2339.94076
0.730328,1832,1014928,0,0,0.778666,2352.741682
0.730328,1842,1020468,0,0,0.781113,2358.173803
0.730328,1852,1026008,0,0,0.782468,2366.870433
0.730328,1862,1031548,0,0,0.783572,2376.298113
0.730328,1872,1037088,0,0,0.785171,2384.193919
0.730328,1882,1042628,0,0,0.785784,2395.058748
0.730328,1892,1048168,0,0,0.787145,2403.622072
0.730328,1902,1053708,0,0,0.788252,2412.934312
0.730328,1912,1059248,0,0,0.789359,2422.218981
0.730328,1922,1064788,0,0,0.790949,2429.993464
0.730328,1932,1070328,0,0,0.791577,2440.697918
0.730328,1942,1075868,0,0,0.792985,2448.974561
0.730328,1952,1081408,0,0,0.794094,2458.146269
0.730328,1962,1086948,0,0,0.795202,2467.298305
0.730328,1972,1092488,0,0,0.797374,2473.117239
0.730328,1982,1098028,0,0,0.798273,2482.860346
0.730328,1992,1103568,0,0,0.79938,2491.931047
0.730328,2002,1109108,0,0,0.800766,2500.104687
0.730328,2012,1114648,0,0,0.801855,2509.180815
0.730328,2022,1120188,0,0,0.803445,2516.663053
0.730328,2032,1125728,0,0,0.80407,2527.141673
0.730328,2042,1131268,0,0,0.805175,2536.095932
0.730328,2052,1136808,0,0,0.806816,2543.332006
0.730328,2062,1142348,0,0,0.807688,2552.966757
0.730328,2072,1147888,0,0,0.852473,2430.574775
0.730328,2082,1153428,0,0,0.852487,2442.267098
0.730328,2092,1158968,0,0,0.852499,2453.961799
0.730328,2102,1164508,0,0,0.853153,2463.803326
0.730328,2112,1170048,0,0,0.859339,2457.702277
0.730328,2122,1175588,0,0,0.860056,2467.280736
0.730328,2132,1181128,0,0,0.860071,2478.863905
0.730328,2142,1186668,0,0,0.860085,2490.450804
0.730328,2152,1192208,0,0,0.860727,2500.213207
0.730328,2162,1197748,0,0,0.880743,2454.744856
0.730328,2168,1201072,0,0,0.88076,2461.511307
0.730328,2175,1204950,0,0,0.880776,2469.413536
0.730328,2185,1210490,0,0,0.881762,2477.99218
0.730328,2192,1214368,0,0,0.881789,2485.854203
0.730328,2199,1218246,0,0,0.974612,2256.28361
0.730328,2209,1223786,0,0,0.975421,2264.663821
0.730328,2219,1229326,0,0,0.975774,2274.092041
0.730328,2229,1234866,0,0,0.977222,2280.954574
0.730328,2239,1240406,0,0,0.977241,2291.144617
0.730328,2249,1245946,0,0,0.97794,2299.731335
0.730328,2259,1251486,0,0,0.979033,2307.378827
0.730328,2269,1257026,0,0,0.979775,2315.83737
0.730328,2279,1262566,0,0,0.981339,2322.338314
0.730328,2289,1268106,0,0,0.981352,2332.49561
0.730328,2299,1273646,0,0,0.981986,2341.174934
0.730328,2309,1279186,0,0,0.983127,2348.627558
0.730328,2319,1284726,0,0,0.983732,2357.349395
0.730328,2329,1290266,0,0,0.985174,2364.050111
0.730328,2339,1295806,0,0,0.988726,2365.670808
0.730328,2349,1301346,0,0,0.988754,2375.716662
0.730328,2359,1306886,0,0,0.989672,2383.618138
0.730328,2369,1312426,0,0,0.989695,2393.666561
0.730328,2379,1317966,0,0,0.990524,2401.758939
0.730328,2389,1323506,0,0,0.990687,2411.457586
0.730328,2399,1329046,0,0,0.991428,2419.741113
0.730328,2409,1334586,0,0,0.99262,2426.910039
0.730328,2419,1340126,0,0,0.992904,2436.288612
0.730328,2429,1345666,0,0,0.994452,2442.551275
0.730328,2439,1351206,0,0,0.994465,2452.574725
0.730328,2449,1356746,0,0,0.995517,2460.02768
0.715148,2459,1362286,0,0,1.096976,2241.616382
0.715148,2469,1367826,0,0,1.096989,2250.706423
0.715148,2479,1373366,0,0,1.097703,2258.351764
0.715148,2489,1378906,0,0,1.098492,2265.833716
0.715148,2499,1384446,0,0,1.099168,2273.537674
0.715148,2509,1389986,0,0,1.100127,2280.646312
0.715148,2519,1395526,0,0,1.100739,2288.462069
0.715148,2529,1401066,0,0,1.102257,2294.383224
0.715148,2539,1406606,0,0,1.102295,2303.376301
0.715148,2549,1412146,0,0,1.102727,2311.542337
0.715148,2559,1417686,0,0,1.10375,2318.460818
0.715148,2569,1423226,0,0,1.104429,2326.087848
0.715148,2579,1428766,0,0,1.105909,2332.018549
0.715148,2589,1434306,0,0,1.105922,2341.033127
0.715148,2599,1439846,0,0,1.106422,2349.012405
0.715148,2609,1445386,0,0,1.107844,2355.023965
0.715148,2619,1450926,0,0,1.108155,2363.387259
0.715148,2629,1456466,0,0,1.10949,2369.557869
0.715148,2639,1462006,0,0,1.11062,2376.149702
0.715148,2649,1467546,0,0,1.11136,2383.565924
0.715148,2659,1473086,0,0,1.112968,2389.107393
0.715148,2669,1478626,0,0,1.112993,2398.037924
0.715148,2679,1484166,0,0,1.114442,2403.894399
0.715148,2689,1489706,0,0,1.11449,2412.763235
0.715148,2699,1495246,0,0,1.114969,2420.694554
0.715148,2709,1500786,0,0,1.115971,2427.482242
0.715148,2719,1506326,0,0,1.116613,2435.042594
0.715148,2729,1511866,0,0,1.200142,2273.897314
0.715148,2739,1517406,0,0,1.200161,2282.194297
0.715148,2749,1522946,0,0,1.200174,2290.501488
0.715148,2759,1528486,0,0,1.201026,2297.202174
0.715148,2769,1534026,0,0,1.201068,2305.447838
0.715148,2779,1539566,0,0,1.20239,2311.230219
0.715148,2789,1545106,0,0,1.202417,2319.495017
0.715148,2799,1550646,0,0,1.202877,2326.922042
0.715148,2809,1556186,0,0,1.203952,2333.150275
0.715148,2819,1561726,0,0,1.204216,2340.94215
0.715148,2829,1567266,0,0,1.205886,2345.993588
0.715148,2839,1572806,0,0,1.205898,2354.26251
0.715148,2849,1578346,0,0,1.207687,2359.055613
0.715148,2859,1583886,0,0,1.208679,2365.39191
0.715148,2869,1589426,0,0,1.209353,2372.342021
0.715148,2879,1594966,0,0,1.210751,2377.862416
0.715148,2889,1600506,0,0,1.210773,2386.078993
0.715148,2899,1606046,0,0,1.211348,2393.201511
0.715148,2909,1611586,0,0,1.212255,2399.660607
0.715148,2919,1617126,0,0,1.212922,2406.585845
0.715148,2929,1622666,0,0,1.214261,2412.166159
0.715148,2939,1628206,0,0,1.214282,2420.359798
0.715148,2949,1633746,0,0,1.214869,2427.421695
0.715148,2959,1639286,0,0,1.215995,2433.398494
0.715148,2969,1644826,0,0,1.216466,2440.677096
0.715148,2979,1650366,0,0,1.217937,2445.939816
0.715148,2989,1655906,0,0,1.217949,2454.126402
0.715148,2999,1661446,0,0,1.219517,2459.171287
0.715148,3009,1666986,0,0,1.222535,2461.278479
0.715148,3019,1672526,0,0,1.223208,2468.099412
0.715148,3029,1678066,0,0,1.321027,2292.912944
0.715148,3039,1683606,0,0,1.32104,2300.459561
0.715148,3049,1689146,0,0,1.321054,2308.006026
0.715148,3059,1694686,0,0,1.321822,2314.229612
0.715148,3069,1700226,0,0,1.321834,2321.773569
0.715148,3079,1705766,0,0,1.325457,2322.972628
0.715148,3089,1711306,0,0,1.32548,2330.476534
0.715148,3099,1716846,0,0,1.325976,2337.146139
0.715148,3109,1722386,0,0,1.326972,2342.928938
0.715148,3119,1727926,0,0,1.327259,2349.955276
0.715148,3129,1733466,0,0,1.328872,2354.628649
0.715148,3139,1739006,0,0,1.328883,2362.133486
0.715148,3149,1744546,0,0,1.329498,2368.563928
0.715148,3159,1750086,0,0,1.330616,2374.088822
0.715148,3169,1755626,0,0,1.330831,2381.219715
0.715148,3179,1761166,0,0,1.332194,2386.288496
0.715148,3189,1766706,0,0,1.332458,2393.320324
0.715148,3199,1772246,0,0,1.333102,2399.665935
0.715148,3209,1777786,0,0,1.335017,2403.714341
0.715148,3219,1783326,0,0,1.335673,2410.020846
0.715148,3229,1788866,0,0,1.337264,2414.631125
0.715148,3239,1794406,0,0,1.337299,2422.045601
0.715148,3249,1799946,0,0,1.337953,2428.336257
0.715148,3259,1805486,0,0,1.338992,2433.920226
0.715148,3269,1811026,0,0,1.33953,2440.408219
0.715148,3279,1816566,0,0,1.340902,2445.369134
0.715148,3289,1822106,0,0,1.340928,2452.778393
0.715148,3299,1827646,0,0,1.341526,2459.139758
0.715148,3309,1833186,0,0,1.342552,2464.708225
0.715148,3319,1838726,0,0,1.342852,2471.605875
0.715148,3329,1844266,0,0,1.438562,2314.116976
0.715148,3339,1849806,0,0,1.438574,2321.04913
0.715148,3349,1855346,0,0,1.438586,2327.980011
0.715148,3359,1860886,0,0,1.439361,2333.674689
0.715148,3369,1866426,0,0,1.439399,2340.560186
0.715148,3379,1871966,0,0,1.440428,2345.829738
0.715148,3389,1877506,0,0,1.440614,2352.468791
0.715148,3399,1883046,0,0,1.441495,2357.967952
0.715148,3409,1888586,0,0,1.442303,2363.581508
0.715148,3419,1894126,0,0,1.442823,2369.660536
0.715148,3429,1899666,0,0,1.443913,2374.796848
0.715148,3439,1905206,0,0,1.444153,2381.326123
0.715148,3449,1910746,0,0,1.444835,2387.12427
0.715148,3459,1916286,0,0,1.446992,2390.475981
0.715148,3469,1921826,0,0,1.447629,2396.332646
0.715148,3479,1927366,0,0,1.449369,2400.355385
0.715148,3489,1932906,0,0,1.449391,2407.217718
0.715148,3499,1938446,0,0,1.449911,2413.251376
0.715148,3509,1943986,0,0,1.451513,2417.478195
0.715148,3519,1949526,0,0,1.451572,2424.26801
0.715148,3529,1955066,0,0,1.453096,2428.608151
0.715148,3539,1960606,0,0,1.453109,2435.468432
0.715148,3549,1966146,0,0,1.453584,2441.55184
0.715148,3559,1971686,0,0,1.454676,2446.593466
0.715148,3569,1977226,0,0,1.455206,2452.573864
0.715148,3579,1982766,0,0,1.456621,2457.056147
0.715148,3589,1988306,0,0,1.456633,2463.901186
0.715148,3599,1993846,0,0,1.457202,2469.800979
0.715148,3609,1999386,0,0,1.52031,2373.857708
0.715148,3619,2004926,0,0,1.520324,2380.413662
0.715148,3629,2010466,0,0,1.521012,2385.911753
0.715148,3639,2016006,0,0,1.523099,2389.207878
0.715148,3649,2021546,0,0,1.523675,2394.867727
0.715148,3659,2027086,0,0,1.524526,2400.09007
0.715148,3669,2032626,0,0,1.530581,2397.128564
0.715148,3679,2038166,0,0,1.531216,2402.665367
0.715148,3689,2043706,0,0,1.53123,2409.174742
0.715148,3699,2049246,0,0,1.534895,2409.936925
0.715148,3709,2054786,0,0,1.535749,2415.108638
0.715148,3719,2060326,0,0,1.535761,2421.600571
0.715148,3729,2065866,0,0,1.536954,2426.226824
0.715148,3739,2071406,0,0,1.536968,2432.711688
0.715148,3749,2076946,0,0,1.542086,2431.121946
0.715148,3759,2082486,0,0,1.54288,2436.352326
0.715148,3769,2088026,0,0,1.542893,2442.814081
0.715148,3779,2093566,0,0,1.543513,2448.311377
0.715148,3789,2099106,0,0,1.549265,2445.675245
0.715148,3799,2104646,0,0,1.549871,2451.171039
0.715148,3809,2110186,0,0,1.631647,2334.451202
0.715148,3819,2115726,0,0,1.63166,2340.561168
0.715148,3829,2121266,0,0,1.632267,2345.8172
0.715148,3839,2126806,0,0,1.63228,2351.925098
0.715148,3849,2132346,0,0,1.632292,2358.033933
0.715148,3859,2137886,0,0,1.632894,2363.289026
0.715148,3869,2143426,0,0,1.632963,2369.312454
0.715148,3879,2148966,0,0,1.633745,2374.299951
0.715148,3889,2154506,0,0,1.634839,2378.827433
0.715148,3899,2160046,0,0,1.63571,2383.674019
0.715148,3909,2165586,0,0,1.636629,2388.44655
0.715148,3919,2171126,0,0,1.639582,2390.243485
0.715148,3929,2176666,0,0,1.64024,2395.380883
0.715148,3939,2182206,0,0,1.640254,2401.458003
0.715148,3949,2187746,0,0,1.640267,2407.535374
0.715148,3959,2193286,0,0,1.640904,2412.693839
0.715148,3969,2198826,0,0,1.640917,2418.769413
0.715148,3979,2204366,0,0,1.646363,2416.841729
0.715148,3989,2209906,0,0,1.646377,2422.896073
0.715148,3999,2215446,0,0,1.64639,2428.95067
0.715148,4009,2220986,0,0,1.648468,2431.954625
0.715148,4019,2226526,0,0,1.649553,2436.417534
0.715148,4029,2232066,0,0,1.650694,2440.791728
0.715148,4039,2237606,0,0,1.651054,2446.316251
0.715148,4049,2243146,0,0,1.651624,2451.526197
0.715148,4059,2248686,0,0,1.652499,2456.279202
0.715148,4069,2254226,0,0,1.65286,2461.792897
0.715148,4079,2259766,0,0,1.757366,2321.087746
0.715148,4089,2265306,0,0,1.75738,2326.759141
0.715148,4099,2270846,0,0,1.757393,2332.432026
0.715148,4109,2276386,0,0,1.758052,2337.245533
0.715148,4119,2281926,0,0,1.758066,2342.915853
0.715148,4129,2287466,0,0,1.759031,2347.315644
0.715148,4139,2293006,0,0,1.780038,2325.231104
0.715148,4149,2298546,0,0,1.780071,2330.806504
0.715148,4159,2304086,0,0,1.780715,2335.579014
0.715148,4169,2309626,0,0,1.780728,2341.177182
0.715148,4179,2315166,0,0,1.781373,2345.943238
0.715148,4189,2320706,0,0,1.787192,2343.900862
0.715148,4199,2326246,0,0,1.788293,2348.04938
0.715148,4209,2331786,0,0,1.789172,2352.484923
0.715148,4219,2337326,0,0,1.789186,2358.05619
0.715148,4229,2342866,0,0,1.79013,2362.398394
0.715148,4239,2348406,0,0,1.791138,2366.651903
0.715148,4249,2353946,0,0,1.793093,2369.648468
0.715148,4259,2359486,0,0,1.794762,2373.016727
0.715148,4269,2365026,0,0,1.795913,2377.063947
0.715148,4280,2371120,0,0,1.797594,2380.960866
0.715148,4290,2376660,0,0,1.806004,2375.410272
0.715148,4300,2382200,0,0,1.807107,2379.493891
0.715148,4310,2387740,0,0,1.808204,2383.58007
0.715148,4320,2393280,0,0,1.80968,2387.162705
0.715148,4330,2398820,0,0,1.811079,2390.839902
0.715148,4340,2404360,0,0,1.811092,2396.343807
0.715148,4350,2409900,0,0,1.81122,2401.69587
0.715148,4360,2415440,0,0,1.812337,2405.733695
0.715148,4370,2420980,0,0,1.81344,2409.784606
0.715148,4380,2426520,0,0,1.815336,2412.776175
0.715148,4390,2432060,0,0,1.816814,2416.318185
0.715148,4400,2437600,0,0,1.817858,2420.43047
0.715148,4410,2443140,0,0,1.818918,2424.518326
0.715148,4420,2448680,0,0,1.820079,2428.466536
0.715148,4430,2454220,0,0,1.82148,2432.088463
0.715148,4440,2459760,0,0,1.82256,2436.134331
0.715148,4450,2465300,0,0,1.823674,2440.129151
0.715148,4460,2470840,0,0,1.909206,2336.050043
0.715148,4470,2476380,0,0,1.909219,2341.271743
0.715148,4480,2481920,0,0,1.909899,2345.673488
0.715148,4490,2487460,0,0,1.909913,2350.892639
0.715148,4500,2493000,0,0,1.910525,2355.374008
0.715148,4510,2498540,0,0,1.911664,2359.201482
0.715148,4520,2504080,0,0,1.912492,2363.408828
0.715148,4530,2509620,0,0,1.913779,2367.044151
0.715148,4540,2515160,0,0,1.914106,2371.864301
0.715148,4550,2520700,0,0,1.914937,2376.05696
0.715148,4560,2526240,0,0,1.915822,2380.179333
0.715148,4570,2531780,0,0,1.918292,2382.328148
0.715148,4580,2537320,0,0,1.919442,2386.110503
0.715148,4590,2542860,0,0,1.919958,2390.677153
0.715148,4600,2548400,0,0,1.920789,2394.84979
0.715148,4610,2553940,0,0,1.921632,2399.002153
0.715148,4620,2559480,0,0,1.922792,2402.756343
0.715148,4630,2565020,0,0,1.924005,2406.438315
0.715148,4640,2570560,0,0,1.924406,2411.133553
0.715148,4650,2576100,0,0,1.925234,2415.291315
0.715148,4660,2581640,0,0,1.926061,2419.445505
0.715148,4670,2587180,0,0,1.926953,2423.514862
0.715148,4680,2592720,0,0,1.928163,2427.180325
0.715148,4690,2598260,0,0,1.928854,2431.495006
0.715148,4700,2603800,0,0,1.930763,2434.271397
0.715148,4710,2609340,0,0,1.93157,2438.431148
0.715148,4720,2614880,0,0,1.932348,2442.624793
0.715148,4730,2620420,0,0,1.933775,2445.993007
0.715148,4740,2625960,0,0,1.934674,2450.025443
0.715148,4750,2631500,0,0,1.935512,2454.130614
0.715148,4765,2639810,0,0,2.034573,2342.014397
0.715148,4775,2645350,0,0,2.034586,2346.914857
0.715148,4785,2650890,0,0,2.035198,2351.1229
0.715148,4795,2656430,0,0,2.03562,2355.548001
0.715148,4805,2661970,0,0,2.036453,2359.494937
0.715148,4815,2667510,0,0,2.036518,2364.329868
0.715148,4825,2673050,0,0,2.037072,2368.595499
0.715148,4835,2678590,0,0,2.03793,2372.505698
0.715148,4845,2684130,0,0,2.038188,2377.110901
0.715148,4855,2689670,0,0,2.042992,2376.416139
0.715148,4865,2695210,0,0,2.043013,2381.28702
0.715148,4875,2700750,0,0,2.043463,2385.655567
0.715148,4885,2706290,0,0,2.044194,2389.695489
0.715148,4895,2711830,0,0,2.044539,2394.182777
0.715148,4905,2717370,0,0,2.045581,2397.85136
0.715148,4915,2722910,0,0,2.045648,2402.661815
0.715148,4925,2728450,0,0,2.046192,2406.909807
0.715148,4935,2733990,0,0,2.04691,2410.951647
0.715148,4945,2739530,0,0,2.047598,2415.02496
0.715148,4955,2745070,0,0,2.048664,2418.649031
0.715148,4965,2750610,0,0,2.048702,2423.485416
0.715148,4975,2756150,0,0,2.050192,2426.601857
0.715148,4985,2761690,0,0,2.050856,2430.691938
0.715148,4995,2767230,0,0,2.051739,2434.520773
0.715148,5005,2772770,0,0,2.05617,2434.136989
0.715148,5015,2778310,0,0,2.056524,2438.581349
0.715148,5025,2783850,0,0,2.056545,2443.417863
0.715148,5035,2789390,0,0,2.158469,2332.671434
0.715148,5045,2794930,0,0,2.158489,2337.283176
0.715148,5055,2800470,0,0,2.159178,2341.168961
0.715148,5065,2806010,0,0,2.162503,2342.192762
0.715148,5075,2811550,0,0,2.162788,2346.507879
0.715148,5085,2817090,0,0,2.163468,2350.393106
0.715148,5095,2822630,0,0,2.163481,2355.000781
0.715148,5105,2828170,0,0,2.164119,2358.927317
0.715148,5115,2833710,0,0,2.164132,2363.534333
0.715148,5125,2839250,0,0,2.164935,2367.276754
0.715148,5135,2844790,0,0,2.169804,2366.573357
0.715148,5145,2850330,0,0,2.170024,2370.941348
0.715148,5155,2855870,0,0,2.170676,2374.836234
0.715148,5165,2861410,0,0,2.170689,2379.428458
0.715148,5175,2866950,0,0,2.170702,2384.020888
0.715148,5185,2872490,0,0,2.171683,2387.548853
0.715148,5195,2878030,0,0,2.179482,2383.59444
0.715148,5205,2883570,0,0,2.180271,2387.317744
0.715148,5215,2889110,0,0,2.180285,2391.889682
0.715148,5225,2894650,0,0,2.180298,2396.461826
0.715148,5235,2900190,0,0,2.180975,2400.302398
0.715148,5245,2905730,0,0,2.180988,2404.873044
0.715148,5255,2911270,0,0,2.181834,2408.524224
0.715148,5265,2916810,0,0,2.181971,2412.956175
0.715148,5275,2922350,0,0,2.182577,2416.867619
0.715148,5285,2927890,0,0,2.18334,2420.603215
0.715148,5295,2933430,0,0,2.183774,2424.701463
0.715148,5305,2938970,0,0,2.275925,2330.920232
0.715148,5315,2944510,0,0,2.275938,2335.301083
0.715148,5325,2950050,0,0,2.275951,2339.681396
0.715148,5335,2955590,0,0,2.279014,2340.924759
0.715148,5345,2961130,0,0,2.27998,2344.318622
0.715148,5355,2966670,0,0,2.28122,2347.427682
0.715148,5365,2972210,0,0,2.282785,2350.199
0.715148,5375,2977750,0,0,2.283738,2353.59783
0.715148,5385,2983290,0,0,2.284366,2357.32814
0.715148,5395,2988830,0,0,2.28492,2361.132771
0.715148,5405,2994370,0,0,2.286121,2364.267167
0.715148,5415,2999910,0,0,2.286809,2367.928197
0.715148,5425,3005450,0,0,2.287261,2371.832501
0.715148,5435,3010990,0,0,2.287995,2375.441903
0.715148,5445,3016530,0,0,2.288442,2379.348401
0.715148,5455,3022070,0,0,2.289607,2382.505391
0.715148,5465,3027610,0,0,2.289729,2386.744959
0.715148,5475,3033150,0,0,2.29729,2383.242774
0.715148,5485,3038690,0,0,2.298331,2386.514117
0.715148,5495,3044230,0,0,2.298347,2390.848979
0.715148,5505,3049770,0,0,2.299101,2394.414542
0.715148,5515,3055310,0,0,2.299438,2398.411637
0.715148,5525,3060850,0,0,2.300338,2401.821416
0.715148,5535,3066390,0,0,2.301211,2405.255694
0.715148,5545,3071930,0,0,2.301537,2409.259762
0.715148,5555,3077470,0,0,2.307365,2407.507696
0.715148,5565,3083010,0,0,2.307414,2411.791303
0.715148,5575,3088550,0,0,2.308087,2415.419851
0.715148,5585,3094090,0,0,2.308851,2418.952607
0.715148,5595,3099630,0,0,2.309322,2422.789152
0.715148,5605,3105170,0,0,2.398819,2336.566249
0.715148,5615,3110710,0,0,2.398833,2340.721474
0.715148,5625,3116250,0,0,2.398847,2344.876883
0.715148,5635,3121790,0,0,2.400377,2347.548338
0.715148,5645,3127330,0,0,2.400974,2351.129132
0.715148,5655,3132870,0,0,2.401661,2354.620486
0.715148,5665,3138410,0,0,2.401674,2358.771392
