marca_tiempo_unix,ip_origen,ip_destino,puerto_origen,puerto_destino,protocolo,duracion,paquetes_origen,paquetes_destino,bytes_origen,bytes_destino,tasa_transferencia,ttl_origen,ttl_destino,carga_origen,carga_destino,intervalo_origen,intervalo_destino,fluctuacion_origen,fluctuacion_destino,conteo_servicio_origen,conteo_destino_reciente,orig_pkts_flujo,orig_ip_bytes_flujo,resp_pkts_flujo,resp_ip_bytes_flujo,missed_bytes,clasificador,es_amenaza,etiqueta,confianza,tiempo_respuesta_ms,veredicto_ia_es_amenaza,veredicto_ia_confianza
1788744516.284477,192.168.18.8,192.168.18.22,40328,5900,6,0.067213,1,0,60,0,14.878008,128,0,892.680508,0.000000,0.067213,0.067213,0.000000,0.000000,1,1,25,1561,21,200388,0,ninguno,0,,0.000000,0.935400,0,0.000000
1788744516.285761,192.168.18.8,192.168.18.22,40328,5900,6,0.067215,1,0,60,0,14.877692,128,0,892.661509,0.000000,0.067215,0.067215,0.000000,0.000000,1,1,26,1621,21,200388,0,ninguno,0,,0.000000,0.876200,0,0.000000
1788744516.286874,192.168.18.8,192.168.18.22,40328,5900,6,0.067634,1,0,60,0,14.785440,128,0,887.126390,0.000000,0.067634,0.067634,0.000000,0.000000,1,1,27,1681,21,200388,0,ninguno,0,,0.000000,0.698000,0,0.000000
1788744516.287930,192.168.18.8,192.168.18.22,40328,5900,6,0.067636,1,0,60,0,14.785023,128,0,887.101373,0.000000,0.067636,0.067636,0.000000,0.000000,1,1,28,1741,21,200388,0,ninguno,0,,0.000000,0.708800,0,0.000000
1788744516.289077,192.168.18.8,192.168.18.22,40328,5900,6,0.067637,1,0,60,0,14.784762,128,0,887.085738,0.000000,0.067637,0.067637,0.000000,0.000000,1,1,29,1801,21,200388,0,ninguno,0,,0.000000,0.743600,0,0.000000
1788744516.942798,192.168.18.8,192.168.18.22,40328,5900,6,0.068424,1,0,60,0,14.614707,128,0,876.882422,0.000000,0.068424,0.068424,0.000000,0.000000,1,1,30,1861,21,200388,0,ninguno,0,,0.000000,1.349100,0,0.000000
1788744516.944125,192.168.18.8,192.168.18.22,40328,5900,6,0.070252,1,0,60,0,14.234434,128,0,854.066022,0.000000,0.070252,0.070252,0.000000,0.000000,1,1,31,1921,21,200388,0,ninguno,0,,0.000000,0.878900,0,0.000000
1788744516.945275,192.168.18.8,192.168.18.22,40328,5900,6,0.070254,1,0,60,0,14.233999,128,0,854.039936,0.000000,0.070254,0.070254,0.000000,0.000000,1,1,32,1981,21,200388,0,ninguno,0,,0.000000,0.738000,0,0.000000
1788744516.946499,192.168.18.8,192.168.18.22,40328,5900,6,0.070256,1,0,60,0,14.233757,128,0,854.025445,0.000000,0.070256,0.070256,0.000000,0.000000,1,1,33,2041,21,200388,0,ninguno,0,,0.000000,0.682300,0,0.000000
1788744516.948050,192.168.18.8,192.168.18.22,40328,5900,6,0.076358,1,0,60,0,13.096232,128,0,785.773914,0.000000,0.076358,0.076358,0.000000,0.000000,1,1,34,2101,21,200388,0,ninguno,0,,0.000000,1.021800,0,0.000000
1788744516.949527,192.168.18.8,192.168.18.22,40328,5900,6,0.079365,1,0,93,0,12.600048,128,0,1171.804470,0.000000,0.079365,0.079365,0.000000,0.000000,1,1,35,2194,21,200388,0,ninguno,0,,0.000000,0.882400,0,0.000000
1788744516.950674,192.168.18.22,192.168.18.8,5900,40328,6,0.121714,1,0,54,0,8.215990,64,0,443.663463,0.000000,0.121714,0.121714,0.000000,0.000000,1,1,35,2194,22,200442,0,ninguno,0,,0.000000,0.793000,0,0.000000
1788744516.951636,192.168.18.8,192.168.18.22,40328,5900,6,0.515717,1,0,82,0,1.939049,128,0,159.001998,0.000000,0.515717,0.515717,0.000000,0.000000,1,1,36,2276,22,200442,0,ninguno,0,,0.000000,0.619400,0,0.000000
1788744516.952587,192.168.18.22,192.168.18.8,5900,40328,6,0.515720,1,0,54,0,1.939035,64,0,104.707906,0.000000,0.515720,0.515720,0.000000,0.000000,1,1,36,2276,23,200496,0,ninguno,0,,0.000000,0.603100,0,0.000000
1788744516.953520,192.168.18.8,192.168.18.22,40328,5900,6,0.546036,1,0,82,0,1.831382,128,0,150.173313,0.000000,0.546036,0.546036,0.000000,0.000000,1,1,37,2358,23,200496,0,ninguno,0,,0.000000,0.605600,0,0.000000
